x@CMN_123.fofxy_3;x@CMN_456.fofxy_3;x@CMN_789.fofxy_3;x@M1_CC.fofxy_3;x@M2_CC.fofxy_3;x@M3_CC.fofxy_3;x@M4_CC.fofxy_3;x@M5_CC.fofxy_3;x@M6_CC.fofxy_3;x@M7_CC.fofxy_3;x@M8_CC.fofxy_3;x@M9_CC.fofxy_3;temp@M1_TOP.dynamic_pn_chamber_th_2;temp@M1_P2.dynamic_pn_chamber_th_2;temp@M1_P3.dynamic_pn_chamber_th_2;temp@M1_P4.dynamic_pn_chamber_th_2;temp@M1_P5.dynamic_pn_chamber_th_2;temp@M1_P6.dynamic_pn_chamber_th_2;temp@M1_P7.dynamic_pn_chamber_th_2;temp@M1_BOTTOM.dynamic_pn_chamber_th_1;temp@M2_TOP.dynamic_pn_chamber_th_2;temp@M2_P2.dynamic_pn_chamber_th_2;temp@M2_P3.dynamic_pn_chamber_th_2;temp@M2_P4.dynamic_pn_chamber_th_2;temp@M2_P5.dynamic_pn_chamber_th_2;temp@M2_P6.dynamic_pn_chamber_th_2;temp@M2_P7.dynamic_pn_chamber_th_2;temp@M2_BOTTOM.dynamic_pn_chamber_th_5;temp@M3_TOP.dynamic_pn_chamber_th_2;temp@M3_P2.dynamic_pn_chamber_th_2;temp@M3_P3.dynamic_pn_chamber_th_2;temp@M3_P4.dynamic_pn_chamber_th_2;temp@M3_P5.dynamic_pn_chamber_th_2;temp@M3_P6.dynamic_pn_chamber_th_2;temp@M3_P7.dynamic_pn_chamber_th_2;temp@M3_BOTTOM.dynamic_pn_chamber_th_1;temp@M4_TOP.dynamic_pn_chamber_th_2;temp@M4_P2.dynamic_pn_chamber_th_2;temp@M4_P3.dynamic_pn_chamber_th_2;temp@M4_P4.dynamic_pn_chamber_th_2;temp@M4_P5.dynamic_pn_chamber_th_2;temp@M4_P6.dynamic_pn_chamber_th_2;temp@M4_P7.dynamic_pn_chamber_th_2;temp@M4_BOTTOM.dynamic_pn_chamber_th_5;temp@M5_TOP.dynamic_pn_chamber_th_2;temp@M5_P2.dynamic_pn_chamber_th_2;temp@M5_P3.dynamic_pn_chamber_th_2;temp@M5_P4.dynamic_pn_chamber_th_2;temp@M5_P5.dynamic_pn_chamber_th_2;temp@M5_P6.dynamic_pn_chamber_th_2;temp@M5_P7.dynamic_pn_chamber_th_2;temp@M5_BOTTOM.dynamic_pn_chamber_th_1;temp@M6_TOP.dynamic_pn_chamber_th_2;temp@M6_P2.dynamic_pn_chamber_th_2;temp@M6_P3.dynamic_pn_chamber_th_2;temp@M6_P4.dynamic_pn_chamber_th_2;temp@M6_P5.dynamic_pn_chamber_th_2;temp@M6_P6.dynamic_pn_chamber_th_2;temp@M6_P7.dynamic_pn_chamber_th_2;temp@M6_BOTTOM.dynamic_pn_chamber_th_5;temp@M7_TOP.dynamic_pn_chamber_th_2;temp@M7_P2.dynamic_pn_chamber_th_2;temp@M7_P3.dynamic_pn_chamber_th_2;temp@M7_P4.dynamic_pn_chamber_th_2;temp@M7_P5.dynamic_pn_chamber_th_2;temp@M7_P6.dynamic_pn_chamber_th_2;temp@M7_P7.dynamic_pn_chamber_th_2;temp@M7_BOTTOM.dynamic_pn_chamber_th_1;temp@M8_TOP.dynamic_pn_chamber_th_2;temp@M8_P2.dynamic_pn_chamber_th_2;temp@M8_P3.dynamic_pn_chamber_th_2;temp@M8_P4.dynamic_pn_chamber_th_2;temp@M8_P5.dynamic_pn_chamber_th_2;temp@M8_P6.dynamic_pn_chamber_th_2;temp@M8_P7.dynamic_pn_chamber_th_2;temp@M8_BOTTOM.dynamic_pn_chamber_th_1;temp@M0_TOP.dynamic_pn_chamber_th;temp@M0_P2.dynamic_pn_chamber_th;temp@M0_P3.dynamic_pn_chamber_th;temp@M0_P4.dynamic_pn_chamber_th;temp@M0_P5.dynamic_pn_chamber_th;temp@M0_P6.dynamic_pn_chamber_th;temp@M0_P7.dynamic_pn_chamber_th;temp@M0_BOTTOM.dynamic_pn_chamber_th;temp@M9_TOP.dynamic_pn_chamber_th_2;temp@M9_P2.dynamic_pn_chamber_th_2;temp@M9_P3.dynamic_pn_chamber_th_2;temp@M9_P4.dynamic_pn_chamber_th_2;temp@M9_P5.dynamic_pn_chamber_th_2;temp@M9_P6.dynamic_pn_chamber_th_2;temp@M9_P7.dynamic_pn_chamber_th_2;temp@M9_BOTTOM.dynamic_pn_chamber_th_1
0,692;0,82;0,311;0,408;0,335;0,521;0,627;0,69;0,487;0,486;0,345;0,577;319,8281276;319,1604721;319,7238922;319,8541154;319,571765;318,6816641;316,408321;310,0742585;333,1484824;332,3236616;332,6886119;332,7697056;332,5819849;332,0216104;330,8493742;331,2170597;398,900725;394,5284879;395,4845428;395,7045453;395,1573884;393,7815181;392,445585;377,8933676;412,7240266;410,0006297;410,2372289;410,0859548;409,1041513;408,1831237;407,6634097;396,9110591;474,8792793;473,2898885;473,2154934;473,1694285;473,2023365;473,3736626;471,9760681;455,0406173;538,7930341;535,7191455;536,022833;536,1362426;536,2549003;536,4249049;534,1458897;511,6350047;542,7800922;536,4706869;537,7065404;538,2436479;537,8023438;536,3622572;532,578874;501,8245692;422,2692327;419,9920757;421,9726574;422,0787472;421,5917206;420,0679107;415,0718923;405,2143927;384,4191755;382,0759583;389,7729103;388,2796142;385,3802617;380,80709;375,579122;347,2497535;390,6455709;390,1096111;391,278707;390,6185668;389,0682856;386,4416615;380,8682924;361,8394106
0,737;0,879;0,985;0,055;0,257;0,032;0,287;0,519;0,416;0,47;0,609;0,848;298,0674344;297,9411058;298,0589962;298,0894534;298,0458368;297,8771466;297,437511;296,3164752;312,1784469;311,4207014;311,7577832;311,8528191;311,7168824;311,248302;310,3998517;312,2700639;310,9908487;310,8858931;310,962768;310,9860886;310,9653053;310,8931023;310,7460931;309,0788156;342,8172258;340,4138948;340,2589777;340,0129286;338,7425505;337,8779568;338,2975217;336,3166406;431,2664405;430,6119909;430,2223018;430,0206237;430,0370548;430,3640769;429,6579844;418,8362235;517,5920775;515,2041647;515,2965978;515,2365412;515,384015;515,7034108;513,7570279;493,0891674;541,181475;535,2995672;536,6273649;537,1440892;536,8405409;535,6864578;531,8609704;502,1827758;459,3316747;455,0213826;458,2900398;458,4907432;457,7396725;455,4409762;448,439507;435,301035;405,9829142;402,3050311;413,8722641;411,8429952;408,0851554;402,1120305;395,2736037;361,7771911;419,7270069;417,786205;419,787355;418,8530687;416,5844906;412,8620709;405,5736948;380,4137828
0,889;0,056;0,514;0,621;0,586;0,724;0,678;0,972;0,896;0,75;0,487;0,591;350,475939;350,0860777;350,9964899;351,1107189;350,49639;348,7660637;344,0357916;331,4428575;381,8019054;380,5374031;380,9795371;381,0185965;380,6424256;379,6260629;377,3983536;375,3731135;505,4571213;500,0110584;500,4922201;500,3354884;499,3919293;497,5578044;495,1877276;469,0214576;502,677209;500,0657422;498,6441733;497,6150542;496,3437345;495,5092828;491,6562849;457,2619474;560,4366422;559,2051034;558,9008527;558,5914552;558,521994;558,7116114;555,2324826;527,9257909;704,7505939;699,5108935;699,5541971;699,6880532;700,0741933;700,69475;693,0562982;646,3218716;727,2246785;722,3524986;722,3832667;722,5247191;722,8186042;723,2582518;714,7573392;657,2955226;560,8167535;560,6891046;561,2862721;561,3686847;560,7687984;558,7240349;549,5559657;520,5643513;477,7655832;500,7508406;501,0547845;499,3883544;495,9083601;489,5688399;480,830248;397,4872849;484,5112916;487,4119972;487,5499691;487,2336182;485,8846672;482,1392248;470,3364769;435,0877971
0,178;0,371;0,543;0,719;0,675;0,42;0,228;0,169;0,199;0,431;0,27;0,099;355,7056156;354,3195702;355,1106229;355,0595168;354,2413736;352,1034755;347,1046682;333,4641065;380,5386135;378,6806994;379,1462657;379,1602665;378,7257104;377,5995323;375,2570385;374,4185283;410,0770982;407,4127917;407,9202835;408,0061524;407,7185014;406,945974;405,6025216;391,4219304;375,6452032;376,0052162;375,6776698;375,7339576;375,9029842;376,2005537;375,5304014;361,4240845;347,081517;346,8811626;346,883879;346,8868573;346,8838433;346,8701266;346,6283361;342,9000475;434,5450309;433,8479026;433,5783235;433,3011668;433,3157076;433,6378495;433,0261086;419,7761353;486,7233203;481,3922975;482,7090125;483,2589963;482,6990985;481,0223353;477,801298;454,174194;365,758568;363,7031649;365,3266312;365,5426665;365,1464224;363,7710017;359,508743;355,099561;327,302653;324,3534721;327,7278457;326,9058296;325,1835554;322,9670865;321,4105742;318,1236802;320,6885337;320,6453569;321,0036041;320,7586388;320,3427771;319,6444554;318,0562686;312,7622928
0,574;0,276;0,838;0,885;0,947;0,879;0,846;0,6;0,703;0,783;0,638;0,742;367,6215362;366,2839869;367,4679881;367,59079;366,7110662;364,2679822;358,1638995;341,4794055;415,8663053;413,066998;413,8525897;413,9258823;413,2361932;411,4813384;407,9295115;407,0721676;528,0649764;520,3394489;521,3886048;521,4028909;520,3850682;518,1649476;515,0254126;483,1225714;481,4215391;479,7967197;480,0321755;480,3695402;480,4149043;480,5270184;478,0422023;452,1126388;466,7071158;465,7876661;465,593147;465,493709;465,4462379;465,4974975;464,006089;448,2725029;653,6828109;649,4668656;649,445565;649,4272139;649,7744442;650,4007277;645,016722;604,9195098;713,1657826;705,6394604;706,0515351;706,2738147;705,9253179;704,6727976;696,2691727;639,9970761;542,9269136;541,2054176;542,8649758;543,0711516;542,559695;540,457291;531,032028;505,7990657;461,3676388;474,1617447;479,2138877;477,3659275;473,0573771;465,6794789;455,6235525;391,4945344;472,6089067;474,1435943;475,0748427;474,4147498;472,2676932;468,0034371;457,0246613;422,8664546
0,228;0,757;0,186;0,702;0,985;0,869;0,931;0,8;0,735;0,473;0,238;0,012;369,9262816;369,1775865;369,8152784;369,6556113;368,8026094;366,6003098;360,8051531;345,0868486;428,2567373;425,2294868;425,7913331;425,7328824;425,0290086;423,272057;419,6747998;417,6465166;531,7842142;524,1999107;525,0822486;525,1890488;524,4400305;522,6931589;519,6279122;487,8872916;504,6392866;502,133599;502,349011;502,3459347;501,9214157;501,5253495;498,3309256;468,6814173;517,7162178;515,7436973;515,7773908;515,8246612;515,9009758;516,0125306;513,641901;490,7886161;637,8632581;633,2210273;633,4987149;633,7736173;633,7542683;633,8710085;628,8502213;593,4203859;597,527752;591,736895;592,4517954;592,8206126;592,2345808;590,499322;584,769629;544,756914;420,318613;418,8238692;420,3346216;420,421888;419,789143;417,874611;411,523749;401,2426253;366,6160934;363,3351433;367,9538079;365,5813944;360,907555;355,5237072;353,4030252;334,8223318;336,0058473;336,8483548;337,1943227;336,9496484;336,3830087;335,3463199;332,5624635;324,3474848
0,588;0,94;0,486;0,706;0,683;0,615;0,679;0,49;0,33;0,522;0,48;0,603;340,9463857;339,584672;340,529532;340,7257101;340,1661234;338,5345986;334,5437629;323,3427385;369,3145932;367,3238267;368,0203612;368,1601682;367,7445991;366,5644588;364,2503412;365,252881;435,3062077;430,1752369;431,2315047;431,4414175;430,865564;429,3418778;427,5510744;408,2755754;426,7288812;424,9040995;425,3452768;425,5529948;425,4164655;425,1204208;424,1479251;409,622051;427,911164;426,949603;426,9107875;426,8925402;426,9087525;426,9647019;426,0869625;414,3685771;508,515432;506,8929659;506,8176498;506,6202171;506,7521041;507,0561115;505,207889;483,0278738;558,8123878;552,3058512;553,6861811;554,2312976;553,7469117;552,187026;547,8221236;514,6312246;441,4196006;438,2935986;440,7972898;440,9873998;440,3594682;438,3480342;431,9325582;420,2678228;389,9005068;387,3369569;395,5834114;393,9469761;390,7191615;385,708536;380,1398862;352,9956442;395,0799845;394,4809154;395,7377986;395,0313227;393,3772248;390,5861681;384,7199958;364,8075418
0,387;0,399;0,705;0,702;0,682;0,755;0,721;0,641;0,377;0,668;0,914;0,708;348,254228;347,1300097;348,0541544;348,1744789;347,5244027;345,7141724;341,2036315;328,7461133;379,0848266;377,1894346;377,7736839;377,8528842;377,4048671;376,2263275;373,8192337;373,6211796;473,7583059;466,9643813;468,0666118;468,1999042;467,4356687;465,5365895;463,3041432;438,717132;453,0175118;451,0959989;451,3280568;451,3795428;450,9481713;450,4814824;448,7540963;428,4328172;468,3550391;466,8737291;466,8651053;466,8741028;466,9190681;467,0061207;465,5881335;449,1514416;562,2687232;560,3741542;559,9894759;559,6289653;559,9123793;560,5772365;557,6355889;526,3580459;665,2867845;657,8574734;658,919149;659,3275082;658,9491687;657,5645101;650,4144274;601,6645191;545,2887681;540,656856;543,7445755;544,1390061;543,2347329;539,9287432;528,1138273;503,60173;440,3512578;443,9418075;451,744281;449,5245817;444,7936539;437,4280366;428,8393473;387,7128876;442,2429958;442,5176103;443,777952;442,9919923;440,8854213;437,0253619;428,0803347;399,4665124
0,887;0,01;0,246;0,154;0,392;0,158;0,002;0,287;0,179;0,428;0,419;0,192;304,9958598;304,8078583;305,0640949;305,1211164;304,994656;304,5931141;303,546438;300,8564201;328,1546189;327,13124;327,6097252;327,7162192;327,4441977;326,661678;325,233258;327,2969995;339,4461062;338,7147295;338,9548767;338,9959206;338,8582677;338,507163;337,9857078;332,7806894;338,8772761;338,7119993;338,1274882;337,5054232;336,6288719;335,9536024;335,4663137;326,9958136;371,2226315;371,379359;371,1870192;371,0590651;370,9939803;371,056462;370,6804172;365,2872572;427,6355788;427,1700605;426,905999;426,7630198;426,9306838;427,4079436;426,8126436;414,5451477;529,0028658;524,7504849;525,2665611;525,4551872;525,1632747;524,1405192;520,8813182;493,7914376;411,8048388;409,9262662;411,5143576;411,7841349;411,4018869;409,7362506;403,7205105;394,491546;350,1238708;349,4821975;352,3415224;351,2692437;349,1231444;346,1744852;343,8464495;335,6605303;343,4863216;343,6988195;344,0583654;343,7977143;343,2200612;342,1504936;339,3622242;330,2636148
0,717;0,963;0,674;0,489;0,301;0,211;0,468;0,183;0,252;0,057;0,067;0,022;321,1375043;320,1200428;320,7875369;320,9597142;320,6571919;319,6510939;317,2195824;310,3548007;328,6083146;327,9150785;328,2665338;328,3548395;328,208722;327,7349295;326,7054185;326,7501433;345,356607;344,0962834;344,4909755;344,5981635;344,4405314;343,9926425;343,3738008;337,0808176;358,0531188;356,4430255;357,0535136;357,3647643;357,6544827;357,6960697;357,7713222;354,6622973;345,6648361;345,4526074;345,4205098;345,3895347;345,3766347;345,3838397;345,1875188;341,4770918;381,6545028;379,9725687;380,4536538;380,8812353;380,8567735;380,6313788;380,1462009;376,2892541;337,476582;336,699656;337,0217056;337,1517163;337,0315184;336,6643216;335,8948027;331,4025889;316,2030375;315,4364602;316,1090666;316,16789;315,9944525;315,4763587;314,0263778;312,8363737;304,9341523;303,5098065;305,1854726;304,8583059;304,1913454;303,3465877;302,7571989;301,0907085;303,0199957;302,96952;303,1550759;303,0308585;302,8549023;302,5746037;301,9839242;299,9781707
0,951;0,202;0,618;0,336;0,142;0,16;0,456;0,5;0,55;0,559;0,589;0,297;315,5259608;315,0771467;315,5752371;315,6875578;315,4530884;314,682215;312,698796;307,3023977;317,6167843;317,4170128;317,5636578;317,5926231;317,527833;317,3150008;316,7629713;316,0009069;336,7593245;335,8640375;336,1127363;336,1585084;336,0000755;335,6207408;335,1295302;330,3944798;383,4724986;380,6209686;380,282614;379,5444327;378,5711921;377,8744544;378,1436439;370,5774361;431,8512813;431,7941547;431,2725687;431,04612;430,9773483;431,2556132;430,4642882;419,9975429;573,5525838;570,4076486;570,3917698;570,3641106;570,6267003;571,1429973;567,9751561;540,6520476;613,4452827;606,9987565;607,7289732;608,056142;607,6515903;606,2607023;600,7315888;560,1387247;467,6620383;464,7022094;466,9554758;467,274082;466,6598197;464,2761917;455,6683984;440,2951384;384,9031999;384,2917517;389,14985;387,3569987;383,6301542;378,5752719;374,5285685;355,613962;371,877538;372,3447796;372,9828072;372,5457887;371,5558802;369,775901;365,1718813;350,5617961
0,642;0,585;0,088;0,708;0,816;0,939;0,787;0,605;0,555;0,438;0,151;0,21;346,4708991;345,303564;346,241949;346,3982338;345,7795905;344,0375183;339,6733994;327,5311999;387,9942572;385,4678281;386,2409101;386,3614562;385,7948091;384,2984072;381,4317371;382,5128839;508,9371158;499,5023234;500,9481048;501,1317685;500,0549968;497,4677969;494,8089718;464,0357019;468,8782313;466,8044183;467,0891302;467,3533105;467,203281;467,0162468;465,1838587;441,7356321;461,3453176;460,0420899;459,9474094;459,8977093;459,8553252;459,8995306;458,5844282;443,0631577;546,9751147;543,0506804;543,524899;543,8403092;543,9697854;544,0739081;541,8184994;519,7960784;520,2385458;514,6230064;515,6277401;516,082632;515,673395;514,3119569;510,9587324;482,882468;387,5428993;386,3408221;387,1256369;387,1994628;386,9051991;385,9135362;382,4774433;375,5591165;358,0677542;357,1131648;360,1380427;359,0040656;356,6781669;353,403964;350,574409;330,6316406;351,3698571;351,5858001;352,0028967;351,6827639;350,9750797;349,6992523;346,4330617;335,6614352
0,832;0,315;0,834;0,234;0,364;0,186;0,237;0,204;0,175;0,31;0,417;0,644;307,8092726;307,3872575;307,7308404;307,8177479;307,6654201;307,1512832;305,86432;302,3729352;324,8010076;323,7801389;324,2310974;324,3502957;324,1467053;323,4986848;322,2938059;324,154049;338,9021874;337,8390594;338,1988991;338,2914026;338,1392319;337,7152265;337,1302659;331,4967381;340,8139841;340,2559071;340,3596322;340,349105;340,1083444;339,8427819;339,598931;335,3509215;352,8003478;352,8148888;352,5953732;352,4962481;352,4497239;352,5240422;352,3382965;348,5442373;428,4272573;427,965246;427,757086;427,5105084;427,6196594;427,945424;427,220037;414,3197599;473,9813207;470,7931579;471,6730066;471,9996724;471,744123;470,8685078;468,2108624;448,1600219;416,3286098;413,6865107;416,1758258;416,2888171;415,7109681;413,9820993;408,8258921;399,7412442;378,8465267;375,7973327;385,0520736;383,4080445;380,3939343;375,7162843;370,60847;345,4544452;388,4935891;387,4950997;389,0249217;388,2681724;386,5691556;383,7876194;378,2910685;359,4045171
0,697;0,847;0,355;0,364;0,465;0,258;0,035;0,305;0,167;0,099;0,15;0,227;313,8220129;313,0386835;313,5325641;313,6637196;313,4466339;312,7120557;310,9290496;305,934879;332,6801808;331,2703084;331,8405665;331,9989887;331,7595895;330,9759853;329,5307707;331,8388734;350,7924423;349,1612866;349,6931121;349,8422649;349,654441;349,0926584;348,3170173;340,6619766;334,3701748;334,7663373;334,4663682;334,2780538;333,5593895;332,9546682;332,3733941;325,2263997;371,1401606;370,6325271;370,654815;370,666006;370,6887163;370,740834;370,4263497;364,2275799;375,1498948;374,2303993;374,4632559;374,6279784;374,631981;374,5553858;374,1075853;368,9749779;360,6584848;359,5812972;359,9991524;360,1550265;360,0348026;359,637737;358,694737;352,0906185;337,8453277;336,5409858;337,75661;337,8193609;337,5632242;336,8021201;334,6939835;332,0890815;322,5059416;319,9482343;323,923723;323,2403267;322,0846533;320,4146445;318,9395184;312,1742612;324,5334915;324,1601545;324,7702464;324,4032146;323,8384634;322,9522616;321,1863511;314,9210771
0,407;0,99;0,228;0,449;0,264;0,533;0,326;0,559;0,774;0,505;0,212;0,209;322,947984;322,1768746;322,7858791;322,9164328;322,5718787;321,5602145;319,0325067;311,9701315;330,3945644;329,8139035;330,0806159;330,130757;329,98581;329,5613394;328,6083224;328,1763165;397,1206295;392,5861168;393,5680162;393,766883;393,2369731;391,8665957;390,4880815;375,8467807;387,1502285;386,0659222;385,8096362;385,4937361;384,3500215;383,3480041;382,4896074;370,2465001;451,8934242;451,3602572;450,8418573;450,5848818;450,5063451;450,7690109;449,7483947;436,9750185;614,1764196;608,1812357;608,9967088;609,6253478;609,7902068;609,8480826;606,1407021;577,6457362;555,0028912;547,7542537;549,1050189;549,7856511;549,1911497;547,3308348;542,8330105;508,8932899;394,5491544;392,7593604;394,3466748;394,4322874;393,918482;392,4328945;387,7437607;380,6498097;358,0231068;354,5886518;360,2798783;358,8146281;355,681513;351,5771944;348,31894;331,1585442;346,9985052;347,2328155;347,9074413;347,4878157;346,6828201;345,3165475;342,115192;331,6644234
0,511;0,459;0,51;0,103;0,287;0,365;0,23;0,121;0,351;0,366;0,518;0,428;300,9140253;300,7193848;300,8948055;300,9399236;300,8595235;300,5959747;299,9183334;298,1293533;316,960724;316,0831002;316,450882;316,5511878;316,3736917;315,8320373;314,8573761;316,7759546;357,7333955;354,9201677;355,7035303;355,909306;355,5552871;354,5921235;353,5590711;344,1207846;344,9861271;344,7737206;344,922279;345,038201;345,0558817;344,9598963;344,6712981;338,623781;339,403322;339,6761297;339,2840278;339,0982663;339,0422036;339,2003761;339,3032306;337,359175;467,1757341;465,3147193;465,496613;465,5309649;465,6438261;465,8406444;464,7320518;450,8274942;477,4925444;473,1015583;474,2228609;474,6706965;474,3802773;473,3341674;470,6415694;449,6957477;406,4609986;402,8231452;405,4139543;405,7224589;405,1650803;403,2348956;397,4526685;389,6078554;354,7538758;351,3012774;357,7866916;356,6022399;354,4000054;351,1073363;347,8764001;337,3005493;357,8235062;357,232182;358,1573912;357,6087075;356,54249;354,8040037;351,2033783;338,5926809
0,072;0,782;0,581;0,205;0,116;0,096;0,28;0,139;0,238;0,502;0,751;0,603;312,4877052;312,2241987;312,4738409;312,4641515;312,2273846;311,6056322;310,0565306;305,853886;314,7480362;314,5478541;314,6175877;314,6192904;314,5617381;314,3919425;313,9559712;313,273207;322,7930427;322,2939719;322,4094902;322,4379978;322,3827361;322,217899;321,9311531;318,879975;331,4499741;330,6238368;330,9731531;331,1317633;331,2050509;331,1628662;331,1275184;329,6814111;335,6280865;335,3854087;335,3976934;335,406704;335,4195305;335,4394171;335,3671569;333,194638;473,5855668;472,6805117;472,1356226;471,6307931;471,9422199;472,7583912;471,7053333;452,9348793;549,3249412;543,5075296;544,844278;545,3168781;544,9449628;543,6464741;539,3926094;508,4588564;462,6288097;457,6826875;461,0899004;461,4745584;460,6354528;457,8277615;449,2581389;435,8074705;387,30994;384,4402786;393,0836594;391,3553374;387,9812784;382,8866456;377,4874315;358,3359045;391,4864729;390,8879027;392,1638578;391,4475898;389,8184076;387,0993863;381,4430854;362,2367672
0,286;0,422;0,164;0,422;0,134;0,148;0,038;0,324;0,239;0,154;0,289;0,203;319,9960361;319,1616952;319,7332948;319,8520466;319,506933;318,5369938;316,2251275;309,7855967;318,8113783;318,6371743;318,7597471;318,7748108;318,7151996;318,5268577;317,9998838;316,8067949;331,1984203;330,3815593;330,6177343;330,6649445;330,5662287;330,2807129;329,848421;325,3931504;327,2368203;327,1162241;326,8443446;326,6140813;325,7511163;325,0268758;324,5885388;319,53219;376,3406353;375,9041621;375,8455712;375,8100062;375,8094867;375,8768318;375,5119101;369,1471882;406,5295371;405,1964977;405,4494964;405,6201301;405,6528956;405,6345699;404,9973719;397,4890192;391,6989985;390,1098614;390,6014493;390,7889529;390,6453475;390,1461309;388,8067612;378,9173258;359,9338711;358,0574251;359,5802516;359,7784018;359,433366;358,2190578;354,5585724;350,2474968;327,7314148;325,4413818;329,0629548;328,3539096;327,0078883;325,0808874;323,3361853;318,551502;327,5526203;327,3780788;327,8571464;327,5446423;326,9992201;326,1007961;324,1760096;317,5492064
0,315;0,022;0,539;0,38;0,432;0,628;0,885;0,781;0,549;0,733;0,503;0,642;335,973561;335,9965396;336,4959314;336,4887686;336,0612669;334,8993604;331,5769463;322,7767368;363,6363425;362,7863609;363,029083;363,0389298;362,7590262;362,0296598;360,387436;358,5743413;480,0584294;475,5877798;475,8918348;475,73434;475,006856;473,5494262;471,6755726;449,7069929;484,2405451;481,6185478;481,3687465;481,146842;480,8755775;480,8427396;478,544548;453,5926552;501,8064882;500,2790297;500,2146468;500,1067772;500,1079313;500,2170899;498,1601094;477,8735885;582,3127766;578,8715864;578,9302835;579,0200321;579,3190997;579,8454636;576,4528409;547,4660612;705,4989317;699,3523355;699,5467385;699,7691783;700,1675813;700,806641;694,5774127;642,0164904;534,4224595;533,6320139;534,3276651;534,4618071;533,9346583;532,0241209;524,1543374;499,8462181;452,1736871;473,4705022;473,9038492;473,562306;472,0240104;467,7639866;459,7208304;390,4444128;475,4878974;477,6230605;477,7893264;477,5168871;476,2905244;472,884343;462,2658614;429,1716498
0,331;0,151;0,083;0,436;0,372;0,568;0,605;0,887;0,809;0,542;0,592;0,755;335,5460289;335,3536953;335,9585132;335,9894343;335,5214185;334,2667791;330,8387989;321,7082088;353,3172604;352,6015527;352,8425875;352,8586265;352,6369241;352,0427601;350,6747378;349,1261816;448,7803252;444,583183;445,0719452;444,9912999;444,3224414;442,9271193;441,3043798;422,6365746;470,6347067;467,8730142;466,6627208;465,4878336;464,1928279;463,287529;460,8985669;434,2148712;537,497255;536,5984756;536,1862075;535,8607676;535,8042974;536,068688;533,2690765;509,5164925;678,9576259;673,860313;673,9342844;674,0890935;674,4611528;675,056562;668,6003537;626,5524429;681,3799834;676,4882593;676,6147689;676,7612834;676,8096552;676,5536838;669,2238742;619,5519214;574,6188565;574,4326873;575,0119432;575,221031;575,2076775;574,4308638;566,884492;535,3536964;489,2376079;525,0416795;525,7842458;526,4708307;526,4578202;523,3462543;513,4786426;409,6530852;532,7925532;535,9968676;535,9844541;536,0134523;535,7245946;532,6578007;518,1601715;475,0041456
0,348;0,589;0,03;0,549;0,27;0,277;0,511;0,229;0,389;0,232;0,476;0,319;329,7381228;328,7376102;329,4937544;329,6466447;329,181271;327,8770451;324,7397459;316,058457;333,7836495;333,2832908;333,529199;333,5680887;333,4300548;333,0264385;332,0660948;330,9814884;361,1399485;359,3837363;359,8332975;359,9171198;359,6857773;359,0775642;358,2615208;350,0902139;371,8006869;370,2290628;370,7110167;370,9260545;371,0654471;371,0215479;370,9106362;365,8418979;366,2257138;366,3599389;366,0295086;365,8667609;365,8041523;365,9087317;365,6714672;361,115189;466,7135445;464,4100391;464,7809385;465,0173128;465,1159281;465,187679;464,00519;451,3469273;448,471231;446,1681579;446,6807443;446,8740165;446,7735174;446,3050353;444,3566895;428,2100215;416,2429135;413,6862588;415,3037169;415,6209202;415,1487485;413,3147849;407,4408441;397,6389322;357,971287;357,7617307;361,5790231;360,5315818;358,4042482;355,2069376;351,9555004;339,8322567;357,8354756;357,9704768;358,4782175;358,0912816;357,2397494;355,7097134;352,1237001;340,1105388
0,659;0,654;0,769;0,845;0,926;0,828;0,991;0,933;0,934;0,749;0,497;0,284;360,5864383;359,2109709;360,3368414;360,4963889;359,7218725;357,5284766;352,0145008;336,7626692;407,1060398;404,2865411;405,0989722;405,2028064;404,5636505;402,8919227;399,5568475;399,571142;507,8033856;500,3917245;501,4363001;501,5131158;500,6445444;498,6972441;496,1277962;467,3925209;502,8415243;499,1531126;499,2771154;499,0708957;498,3446002;497,7488732;495,3869345;469,5402482;546,7829123;543,9829606;543,8369941;543,7713591;543,8104983;544,0447929;541,4648052;515,5203726;697,0614323;690,3067158;690,7174821;690,9735717;691,3254275;691,866389;685,9397144;643,4784906;688,878531;679,2851122;680,0682906;680,5291093;680,0328262;678,3376238;671,3669007;617,9549078;475,0999528;472,299837;474,3360484;474,6127746;474,0487314;471,8669547;463,63375;447,2834995;397,1693591;396,0625159;401,0229639;399,0664133;394,9298134;389,3350021;385,1906542;358,5075017;379,5381876;379,924885;380,6007809;380,1531025;379,0942615;377,1764383;372,1148701;356,0034199
